STATION,Station_name,DATE,LATITUDE,LONGITUDE,Elevation,temperature,temperature_Measurement_Code,temperature_Quality_Code,temperature_Report_Type,temperature_Source_Code,temperature_Source_Station_ID,dew_point_temperature,dew_point_temperature_Measurement_Code,dew_point_temperature_Quality_Code,dew_point_temperature_Report_Type,dew_point_temperature_Source_Code,dew_point_temperature_Source_Station_ID,station_level_pressure,station_level_pressure_Measurement_Code,station_level_pressure_Quality_Code,station_level_pressure_Report_Type,station_level_pressure_Source_Code,station_level_pressure_Source_Station_ID,sea_level_pressure,sea_level_pressure_Measurement_Code,sea_level_pressure_Quality_Code,sea_level_pressure_Report_Type,sea_level_pressure_Source_Code,sea_level_pressure_Source_Station_ID,wind_direction,wind_direction_Measurement_Code,wind_direction_Quality_Code,wind_direction_Report_Type,wind_direction_Source_Code,wind_direction_Source_Station_ID,wind_speed,wind_speed_Measurement_Code,wind_speed_Quality_Code,wind_speed_Report_Type,wind_speed_Source_Code,wind_speed_Source_Station_ID,wind_gust,wind_gust_Measurement_Code,wind_gust_Quality_Code,wind_gust_Report_Type,wind_gust_Source_Code,wind_gust_Source_Station_ID,precipitation,precipitation_Measurement_Code,precipitation_Quality_Code,precipitation_Report_Type,precipitation_Source_Code,precipitation_Source_Station_ID,relative_humidity,relative_humidity_Measurement_Code,relative_humidity_Quality_Code,relative_humidity_Report_Type,relative_humidity_Source_Code,relative_humidity_Source_Station_ID,wet_bulb_temperature,wet_bulb_temperature_Measurement_Code,wet_bulb_temperature_Quality_Code,wet_bulb_temperature_Report_Type,wet_bulb_temperature_Source_Code,wet_bulb_temperature_Source_Station_ID,pres_wx_MW1,pres_wx_MW1_Measurement_Code,pres_wx_MW1_Quality_Code,pres_wx_MW1_Report_Type,pres_wx_MW1_Source_Code,pres_wx_MW1_Source_Station_ID,pres_wx_MW2,pres_wx_MW2_Measurement_Code,pres_wx_MW2_Quality_Code,pres_wx_MW2_Report_Type,pres_wx_MW2_Source_Code,pres_wx_MW2_Source_Station_ID,pres_wx_MW3,pres_wx_MW3_Measurement_Code,pres_wx_MW3_Quality_Code,pres_wx_MW3_Report_Type,pres_wx_MW3_Source_Code,pres_wx_MW3_Source_Station_ID,pres_wx_AU1,pres_wx_AU1_Measurement_Code,pres_wx_AU1_Quality_Code,pres_wx_AU1_Report_Type,pres_wx_AU1_Source_Code,pres_wx_AU1_Source_Station_ID,pres_wx_AU2,pres_wx_AU2_Measurement_Code,pres_wx_AU2_Quality_Code,pres_wx_AU2_Report_Type,pres_wx_AU2_Source_Code,pres_wx_AU2_Source_Station_ID,pres_wx_AU3,pres_wx_AU3_Measurement_Code,pres_wx_AU3_Quality_Code,pres_wx_AU3_Report_Type,pres_wx_AU3_Source_Code,pres_wx_AU3_Source_Station_ID,pres_wx_AW1,pres_wx_AW1_Measurement_Code,pres_wx_AW1_Quality_Code,pres_wx_AW1_Report_Type,pres_wx_AW1_Source_Code,pres_wx_AW1_Source_Station_ID,pres_wx_AW2,pres_wx_AW2_Measurement_Code,pres_wx_AW2_Quality_Code,pres_wx_AW2_Report_Type,pres_wx_AW2_Source_Code,pres_wx_AW2_Source_Station_ID,pres_wx_AW3,pres_wx_AW3_Measurement_Code,pres_wx_AW3_Quality_Code,pres_wx_AW3_Report_Type,pres_wx_AW3_Source_Code,pres_wx_AW3_Source_Station_ID,snow_depth,snow_depth_Measurement_Code,snow_depth_Quality_Code,snow_depth_Report_Type,snow_depth_Source_Code,snow_depth_Source_Station_ID,visibility,visibility_Measurement_Code,visibility_Quality_Code,visibility_Report_Type,visibility_Source_Code,visibility_Source_Station_ID,altimeter,altimeter_Measurement_Code,altimeter_Quality_Code,altimeter_Report_Type,altimeter_Source_Code,altimeter_Source_Station_ID,pressure_3hr_change,pressure_3hr_change_Measurement_Code,pressure_3hr_change_Quality_Code,pressure_3hr_change_Report_Type,pressure_3hr_change_Source_Code,pressure_3hr_change_Source_Station_ID,sky_cover_1,sky_cover_1_Measurement_Code,sky_cover_1_Quality_Code,sky_cover_1_Report_Type,sky_cover_1_Source_Code,sky_cover_1_Source_Station_ID,sky_cover_baseht_1,sky_cover_baseht_1_Measurement_Code,sky_cover_baseht_1_Quality_Code,sky_cover_baseht_1_Report_Type,sky_cover_baseht_1_Source_Code,sky_cover_baseht_1_Source_Station_ID,sky_cover_2,sky_cover_2_Measurement_Code,sky_cover_2_Quality_Code,sky_cover_2_Report_Type,sky_cover_2_Source_Code,sky_cover_2_Source_Station_ID,sky_cover_baseht_2,sky_cover_baseht_2_Measurement_Code,sky_cover_baseht_2_Quality_Code,sky_cover_baseht_2_Report_Type,sky_cover_baseht_2_Source_Code,sky_cover_baseht_2_Source_Station_ID,sky_cover_3,sky_cover_3_Measurement_Code,sky_cover_3_Quality_Code,sky_cover_3_Report_Type,sky_cover_3_Source_Code,sky_cover_3_Source_Station_ID,sky_cover_baseht_3,sky_cover_baseht_3_Measurement_Code,sky_cover_baseht_3_Quality_Code,sky_cover_baseht_3_Report_Type,sky_cover_baseht_3_Source_Code,sky_cover_baseht_3_Source_Station_ID,precipitation_3_hour,precipitation_3_hour_Measurement_Code,precipitation_3_hour_Quality_Code,precipitation_3_hour_Report_Type,precipitation_3_hour_Source_Code,precipitation_3_hour_Source_Station_ID,precipitation_6_hour,precipitation_6_hour_Measurement_Code,precipitation_6_hour_Quality_Code,precipitation_6_hour_Report_Type,precipitation_6_hour_Source_Code,precipitation_6_hour_Source_Station_ID,precipitation_9_hour,precipitation_9_hour_Measurement_Code,precipitation_9_hour_Quality_Code,precipitation_9_hour_Report_Type,precipitation_9_hour_Source_Code,precipitation_9_hour_Source_Station_ID,precipitation_12_hour,precipitation_12_hour_Measurement_Code,precipitation_12_hour_Quality_Code,precipitation_12_hour_Report_Type,precipitation_12_hour_Source_Code,precipitation_12_hour_Source_Station_ID,precipitation_15_hour,precipitation_15_hour_Measurement_Code,precipitation_15_hour_Quality_Code,precipitation_15_hour_Report_Type,precipitation_15_hour_Source_Code,precipitation_15_hour_Source_Station_ID,precipitation_18_hour,precipitation_18_hour_Measurement_Code,precipitation_18_hour_Quality_Code,precipitation_18_hour_Report_Type,precipitation_18_hour_Source_Code,precipitation_18_hour_Source_Station_ID,precipitation_21_hour,precipitation_21_hour_Measurement_Code,precipitation_21_hour_Quality_Code,precipitation_21_hour_Report_Type,precipitation_21_hour_Source_Code,precipitation_21_hour_Source_Station_ID,precipitation_24_hour,precipitation_24_hour_Measurement_Code,precipitation_24_hour_Quality_Code,precipitation_24_hour_Report_Type,precipitation_24_hour_Source_Code,precipitation_24_hour_Source_Station_ID,remarks,remarks_Measurement_Code,remarks_Quality_Code,remarks_Report_Type,remarks_Source_Code,remarks_Source_Station_ID
USW00024234,SEATTLE BOEING FLD,2025-01-06T03:14:00,47.5456,-122.3147,7.6,8.3,,5.0,FM16-SPECI,343.0,727935-24234,7.8,,5.0,FM16-SPECI,343.0,727935-24234,1024.6,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,320.0,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,2.6,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,0.0,2-Trace,1.0,FM16-SPECI,223.0,ICAO-KBFI,97.0,Derived,,FM16-SPECI,343.0,727935-24234,8.1,Derived,,FM16-SPECI,343.0,727935-24234,RA:61,RA:61-Rain,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,-RA:02,-=-light_R,5.0,FM16-SPECI,343.0,727935-24234,BR:1,BR:1-Mist,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,RA:61,RA:61-Rain,5.0,FM16-SPECI,343.0,727935-24234,BR:10,BR:10-Mist,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,3.219,N-Not-vari,5.0,FM16-SPECI,343.0,727935-24234,1025.7,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,OVC:08,08-Eight-o,5.0,FM16-SPECI,343.0,727935-24234,152.0,,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10601/05/25 19:14:02 SPECI KBFI 060314Z 32005KT 2SM -RA BR OVC005 08/08 A3029 RMK AO2 RAB07 P0000 T00830078 $,,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T03:51:00,47.5456,-122.3147,7.6,8.0,,5.0,FM16-SPECI,343.0,727935-24234,8.0,,5.0,FM16-SPECI,343.0,727935-24234,1025.0,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,320.0,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,2.1,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,100.0,Derived,,FM16-SPECI,343.0,727935-24234,7.8,Derived,,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,BR:1,BR:1-Mist,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,BR:10,BR:10-Mist,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,8.047,N-Not-vari,5.0,FM16-SPECI,343.0,727935-24234,1026.1,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,OVC:08,08-Eight-o,5.0,FM16-SPECI,343.0,727935-24234,152.0,,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10501/05/25 19:51:03 SPECI KBFI 060351Z 32004KT 5SM BR OVC005 08/08 A3030 RMK AO2 RAB07E27 P0000 $ FIBI (DN),,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T03:53:00,47.5456,-122.3147,7.6,8.3,,5.0,FM15-METAR,343.0,727935-24234,7.8,,5.0,FM15-METAR,343.0,727935-24234,1025.0,,4.0,FM15-METAR,343.0,727935-24234,1026.0,,5.0,FM15-METAR,343.0,727935-24234,999.0,V-Variable,9.0,FM15-METAR,343.0,727935-24234,1.5,V-Variable,5.0,FM15-METAR,343.0,727935-24234,,,,,,,0.0,2-Trace,5.0,FM15-METAR,343.0,727935-24234,97.0,Derived,,FM15-METAR,343.0,727935-24234,8.1,Derived,,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,BR:1,BR:1-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,BR:10,BR:10-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,8.047,N-Not-vari,5.0,FM15-METAR,343.0,727935-24234,1026.1,,4.0,FM15-METAR,343.0,727935-24234,,,,,,,OVC:08,08-Eight-o,5.0,FM15-METAR,343.0,727935-24234,152.0,,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11201/05/25 19:53:02 METAR KBFI 060353Z VRB03KT 5SM BR OVC005 08/08 A3030 RMK AO2 RAB07E27 SLP260 P0000 T00830078 $,,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T04:19:00,47.5456,-122.3147,7.6,8.3,,5.0,FM16-SPECI,343.0,727935-24234,7.2,,5.0,FM16-SPECI,343.0,727935-24234,1025.0,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,320.0,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,1.5,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,93.0,Derived,,FM16-SPECI,343.0,727935-24234,7.8,Derived,,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.265,N-Not-vari,5.0,FM16-SPECI,343.0,727935-24234,1026.1,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,OVC:08,08-Eight-o,5.0,FM16-SPECI,343.0,727935-24234,122.0,,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08701/05/25 20:19:02 SPECI KBFI 060419Z 32003KT 7SM OVC004 08/07 A3030 RMK AO2 T00830072 $,,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T04:51:00,47.5456,-122.3147,7.6,8.0,,5.0,FM16-SPECI,343.0,727935-24234,8.0,,5.0,FM16-SPECI,343.0,727935-24234,1025.3,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,320.0,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,1.5,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,100.0,Derived,,FM16-SPECI,343.0,727935-24234,7.8,Derived,,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,BR:1,BR:1-Mist,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,BR:10,BR:10-Mist,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,4.828,N-Not-vari,5.0,FM16-SPECI,343.0,727935-24234,1026.4,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,OVC:08,08-Eight-o,5.0,FM16-SPECI,343.0,727935-24234,183.0,,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09001/05/25 20:51:03 SPECI KBFI 060451Z 32003KT 3SM BR OVC006 08/08 A3031 RMK AO2 $ FIBI (SN),,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T04:53:00,47.5456,-122.3147,7.6,8.3,,5.0,FM15-METAR,343.0,727935-24234,7.8,,5.0,FM15-METAR,343.0,727935-24234,1025.3,,4.0,FM15-METAR,343.0,727935-24234,1026.2,,5.0,FM15-METAR,343.0,727935-24234,310.0,N-Normal,5.0,FM15-METAR,343.0,727935-24234,1.5,N-Normal,5.0,FM15-METAR,343.0,727935-24234,,,,,,,0.0,9-Missing,5.0,FM15-METAR,343.0,727935-24234,97.0,Derived,,FM15-METAR,343.0,727935-24234,8.1,Derived,,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,BR:1,BR:1-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,BR:10,BR:10-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,4.828,N-Not-vari,5.0,FM15-METAR,343.0,727935-24234,1026.4,,4.0,FM15-METAR,343.0,727935-24234,,,,,,,OVC:08,08-Eight-o,5.0,FM15-METAR,343.0,727935-24234,183.0,,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09701/05/25 20:53:02 METAR KBFI 060453Z 31003KT 3SM BR OVC006 08/08 A3031 RMK AO2 SLP262 T00830078 $,,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T05:53:00,47.5456,-122.3147,7.6,8.9,,5.0,FM15-METAR,343.0,727935-24234,7.8,,5.0,FM15-METAR,343.0,727935-24234,1025.3,,4.0,FM15-METAR,343.0,727935-24234,1026.3,,5.0,FM15-METAR,343.0,727935-24234,999.0,C-Calm,9.0,FM15-METAR,343.0,727935-24234,0.0,C-Calm,5.0,FM15-METAR,343.0,727935-24234,,,,,,,0.0,9-Missing,5.0,FM15-METAR,343.0,727935-24234,93.0,Derived,,FM15-METAR,343.0,727935-24234,8.3,Derived,,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,BR:1,BR:1-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,BR:10,BR:10-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,6.437,N-Not-vari,5.0,FM15-METAR,343.0,727935-24234,1026.4,,4.0,FM15-METAR,343.0,727935-24234,0.9,1-Incr-the,4.0,FM15-METAR,343.0,727935-24234,OVC:08,08-Eight-o,5.0,FM15-METAR,343.0,727935-24234,183.0,,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2-Trace,1.0,FM15-METAR,223.0,ICAO-KBFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12101/05/25 21:53:02 METAR KBFI 060553Z 00000KT 4SM BR OVC006 09/08 A3031 RMK AO2 SLP263 60000 T00890078 10100 20083 51009 $,,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T06:53:00,47.5456,-122.3147,7.6,8.9,,5.0,FM15-METAR,343.0,727935-24234,7.8,,5.0,FM15-METAR,343.0,727935-24234,1025.7,,4.0,FM15-METAR,343.0,727935-24234,1026.6,,5.0,FM15-METAR,343.0,727935-24234,999.0,C-Calm,9.0,FM15-METAR,343.0,727935-24234,0.0,C-Calm,5.0,FM15-METAR,343.0,727935-24234,,,,,,,0.0,9-Missing,5.0,FM15-METAR,343.0,727935-24234,93.0,Derived,,FM15-METAR,343.0,727935-24234,8.3,Derived,,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,BR:1,BR:1-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,BR:10,BR:10-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,6.437,N-Not-vari,5.0,FM15-METAR,343.0,727935-24234,1026.8,,4.0,FM15-METAR,343.0,727935-24234,,,,,,,OVC:08,08-Eight-o,5.0,FM15-METAR,343.0,727935-24234,213.0,,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09701/05/25 22:53:02 METAR KBFI 060653Z 00000KT 4SM BR OVC007 09/08 A3032 RMK AO2 SLP266 T00890078 $,,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T07:53:00,47.5456,-122.3147,7.6,8.9,,5.0,FM15-METAR,343.0,727935-24234,7.8,,5.0,FM15-METAR,343.0,727935-24234,1026.0,,4.0,FM15-METAR,343.0,727935-24234,1027.0,,5.0,FM15-METAR,343.0,727935-24234,340.0,N-Normal,5.0,FM15-METAR,343.0,727935-24234,2.1,N-Normal,5.0,FM15-METAR,343.0,727935-24234,,,,,,,0.0,9-Missing,5.0,FM15-METAR,343.0,727935-24234,93.0,Derived,,FM15-METAR,343.0,727935-24234,8.3,Derived,,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,BR:1,BR:1-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,BR:10,BR:10-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,6.437,N-Not-vari,5.0,FM15-METAR,343.0,727935-24234,1027.1,,4.0,FM15-METAR,343.0,727935-24234,,,,,,,OVC:08,08-Eight-o,5.0,FM15-METAR,343.0,727935-24234,183.0,,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10701/05/25 23:53:02 METAR KBFI 060753Z 34004KT 4SM BR OVC006 09/08 A3033 RMK AO2 SLP270 T00890078 401060067 $,,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T08:51:00,47.5456,-122.3147,7.6,9.0,,5.0,FM16-SPECI,343.0,727935-24234,7.0,,5.0,FM16-SPECI,343.0,727935-24234,1026.3,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,360.0,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,1.5,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,87.0,Derived,,FM16-SPECI,343.0,727935-24234,8.1,Derived,,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,BR:1,BR:1-Mist,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,BR:10,BR:10-Mist,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,4.828,N-Not-vari,5.0,FM16-SPECI,343.0,727935-24234,1027.4,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,SCT:04,04-Four-ok,5.0,FM16-SPECI,343.0,727935-24234,183.0,,5.0,FM16-SPECI,343.0,727935-24234,SCT:04,04-Four-ok,5.0,FM16-SPECI,343.0,727935-24234,366.0,,5.0,FM16-SPECI,343.0,727935-24234,OVC:08,08-Eight-o,5.0,FM16-SPECI,343.0,727935-24234,518.0,,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10401/06/25 00:51:02 SPECI KBFI 060851Z 36003KT 3SM BR SCT006 SCT012 OVC017 09/07 A3034 RMK AO2 $ FIBI (SN),,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T08:53:00,47.5456,-122.3147,7.6,8.9,,5.0,FM15-METAR,343.0,727935-24234,7.2,,5.0,FM15-METAR,343.0,727935-24234,1026.3,,4.0,FM15-METAR,343.0,727935-24234,1027.5,,5.0,FM15-METAR,343.0,727935-24234,340.0,N-Normal,5.0,FM15-METAR,343.0,727935-24234,1.5,N-Normal,5.0,FM15-METAR,343.0,727935-24234,,,,,,,0.0,9-Missing,5.0,FM15-METAR,343.0,727935-24234,89.0,Derived,,FM15-METAR,343.0,727935-24234,8.1,Derived,,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,BR:1,BR:1-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,BR:10,BR:10-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,4.828,N-Not-vari,5.0,FM15-METAR,343.0,727935-24234,1027.4,,4.0,FM15-METAR,343.0,727935-24234,1.1,3-Decr-or-,4.0,FM15-METAR,343.0,727935-24234,OVC:08,08-Eight-o,5.0,FM15-METAR,343.0,727935-24234,183.0,,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10801/06/25 00:53:02 METAR KBFI 060853Z 34003KT 3SM BR OVC006 09/07 A3034 RMK AO2 SLP275 T00890072 53011 $ (SN),,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T09:53:00,47.5456,-122.3147,7.6,8.3,,5.0,FM15-METAR,343.0,727935-24234,6.7,,5.0,FM15-METAR,343.0,727935-24234,1027.4,,4.0,FM15-METAR,343.0,727935-24234,1028.4,,5.0,FM15-METAR,343.0,727935-24234,10.0,N-Normal,5.0,FM15-METAR,343.0,727935-24234,2.1,N-Normal,5.0,FM15-METAR,343.0,727935-24234,,,,,,,0.0,9-Missing,5.0,FM15-METAR,343.0,727935-24234,90.0,Derived,,FM15-METAR,343.0,727935-24234,7.5,Derived,,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,BR:1,BR:1-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,BR:10,BR:10-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,6.437,N-Not-vari,5.0,FM15-METAR,343.0,727935-24234,1028.4,,4.0,FM15-METAR,343.0,727935-24234,,,,,,,BKN:07,07-Seven-o,5.0,FM15-METAR,343.0,727935-24234,183.0,,5.0,FM15-METAR,343.0,727935-24234,OVC:08,08-Eight-o,5.0,FM15-METAR,343.0,727935-24234,366.0,,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10901/06/25 01:53:02 METAR KBFI 060953Z 01004KT 4SM BR BKN006 OVC012 08/07 A3037 RMK AO2 SLP284 T00830067 $ (SN),,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T10:53:00,47.5456,-122.3147,7.6,7.8,,5.0,FM15-METAR,343.0,727935-24234,6.1,,5.0,FM15-METAR,343.0,727935-24234,1028.4,,4.0,FM15-METAR,343.0,727935-24234,1029.5,,5.0,FM15-METAR,343.0,727935-24234,20.0,N-Normal,5.0,FM15-METAR,343.0,727935-24234,2.6,N-Normal,5.0,FM15-METAR,343.0,727935-24234,,,,,,,0.0,9-Missing,5.0,FM15-METAR,343.0,727935-24234,89.0,Derived,,FM15-METAR,343.0,727935-24234,7.0,Derived,,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,BR:1,BR:1-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,BR:10,BR:10-Mist,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,6.437,N-Not-vari,5.0,FM15-METAR,343.0,727935-24234,1029.5,,4.0,FM15-METAR,343.0,727935-24234,,,,,,,BKN:07,07-Seven-o,5.0,FM15-METAR,343.0,727935-24234,213.0,,5.0,FM15-METAR,343.0,727935-24234,OVC:08,08-Eight-o,5.0,FM15-METAR,343.0,727935-24234,366.0,,5.0,FM15-METAR,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10901/06/25 02:53:02 METAR KBFI 061053Z 02005KT 4SM BR BKN007 OVC012 08/06 A3040 RMK AO2 SLP295 T00780061 $ (SN),,F,,343,727935-24234
USW00024234,SEATTLE BOEING FLD,2025-01-06T11:00:00,47.5456,-122.3147,7.6,7.8,,5.0,FM16-SPECI,343.0,727935-24234,5.6,,5.0,FM16-SPECI,343.0,727935-24234,1028.7,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,30.0,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,2.1,N-Normal,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,86.0,Derived,,FM16-SPECI,343.0,727935-24234,6.7,Derived,,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.093,N-Not-vari,5.0,FM16-SPECI,343.0,727935-24234,1029.8,,4.0,FM16-SPECI,343.0,727935-24234,,,,,,,BKN:07,07-Seven-o,5.0,FM16-SPECI,343.0,727935-24234,427.0,,5.0,FM16-SPECI,343.0,727935-24234,OVC:08,08-Eight-o,5.0,FM16-SPECI,343.0,727935-24234,671.0,,5.0,FM16-SPECI,343.0,727935-24234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10001/06/25 03:00:02 SPECI KBFI 061100Z 03004KT 10SM BKN014 OVC022 08/06 A3041 RMK AO2 T00780056 $ (SN),,F,,343,727935-24234
